FIPS,Province_State,date,count
42105,Pennsylvania,2020-02-17,0
42105,Pennsylvania,2020-02-18,0
42105,Pennsylvania,2020-02-19,0
42105,Pennsylvania,2020-02-20,0
42105,Pennsylvania,2020-02-21,0
42105,Pennsylvania,2020-02-22,0
42105,Pennsylvania,2020-02-23,0
42105,Pennsylvania,2020-02-24,0
42105,Pennsylvania,2020-02-25,0
42105,Pennsylvania,2020-02-26,0
42105,Pennsylvania,2020-02-27,0
42105,Pennsylvania,2020-02-28,0
42105,Pennsylvania,2020-02-29,0
42105,Pennsylvania,2020-03-01,0
42105,Pennsylvania,2020-03-02,0
42105,Pennsylvania,2020-03-03,0
42105,Pennsylvania,2020-03-04,0
42105,Pennsylvania,2020-03-05,0
42105,Pennsylvania,2020-03-06,0
42105,Pennsylvania,2020-03-07,0
42105,Pennsylvania,2020-03-08,0
42105,Pennsylvania,2020-03-09,0
42105,Pennsylvania,2020-03-10,0
42105,Pennsylvania,2020-03-11,0
42105,Pennsylvania,2020-03-12,0
42105,Pennsylvania,2020-03-13,0
42105,Pennsylvania,2020-03-14,0
42105,Pennsylvania,2020-03-15,0
42105,Pennsylvania,2020-03-16,0
42105,Pennsylvania,2020-03-17,0
42105,Pennsylvania,2020-03-18,0
42105,Pennsylvania,2020-03-19,0
42105,Pennsylvania,2020-03-20,1
42105,Pennsylvania,2020-03-21,1
42105,Pennsylvania,2020-03-22,1
42105,Pennsylvania,2020-03-23,1
42105,Pennsylvania,2020-03-24,1
42105,Pennsylvania,2020-03-25,1
42105,Pennsylvania,2020-03-26,1
42105,Pennsylvania,2020-03-27,1
42105,Pennsylvania,2020-03-28,2
42105,Pennsylvania,2020-03-29,2
42105,Pennsylvania,2020-03-30,2
42105,Pennsylvania,2020-03-31,2
42105,Pennsylvania,2020-04-01,2
42105,Pennsylvania,2020-04-02,2
42105,Pennsylvania,2020-04-03,2
42105,Pennsylvania,2020-04-04,3
42105,Pennsylvania,2020-04-05,3
42105,Pennsylvania,2020-04-06,3
42105,Pennsylvania,2020-04-07,3
42105,Pennsylvania,2020-04-08,3
42105,Pennsylvania,2020-04-09,3
42105,Pennsylvania,2020-04-10,3
42105,Pennsylvania,2020-04-11,4
42105,Pennsylvania,2020-04-12,4
42105,Pennsylvania,2020-04-13,4
42105,Pennsylvania,2020-04-14,4
42105,Pennsylvania,2020-04-15,4
42105,Pennsylvania,2020-04-16,4
42105,Pennsylvania,2020-04-17,4
42105,Pennsylvania,2020-04-18,4
42105,Pennsylvania,2020-04-19,4
42105,Pennsylvania,2020-04-20,4
42105,Pennsylvania,2020-04-21,4
42105,Pennsylvania,2020-04-22,4
42105,Pennsylvania,2020-04-23,4
42105,Pennsylvania,2020-04-24,4
42105,Pennsylvania,2020-04-25,4
42105,Pennsylvania,2020-04-26,4
42105,Pennsylvania,2020-04-27,4
42105,Pennsylvania,2020-04-28,4
42105,Pennsylvania,2020-04-29,4
42105,Pennsylvania,2020-04-30,4
42105,Pennsylvania,2020-05-01,4
42105,Pennsylvania,2020-05-02,4
42105,Pennsylvania,2020-05-03,4
42105,Pennsylvania,2020-05-04,4
42105,Pennsylvania,2020-05-05,4
42105,Pennsylvania,2020-05-06,4
42105,Pennsylvania,2020-05-07,4
42105,Pennsylvania,2020-05-08,4
42105,Pennsylvania,2020-05-09,4
42105,Pennsylvania,2020-05-10,4
42105,Pennsylvania,2020-05-11,4
42105,Pennsylvania,2020-05-12,4
42105,Pennsylvania,2020-05-13,4
42105,Pennsylvania,2020-05-14,4
42105,Pennsylvania,2020-05-15,4
42105,Pennsylvania,2020-05-16,4
42105,Pennsylvania,2020-05-17,4
42105,Pennsylvania,2020-05-18,4
42105,Pennsylvania,2020-05-19,4
42105,Pennsylvania,2020-05-20,4
42105,Pennsylvania,2020-05-21,4
42105,Pennsylvania,2020-05-22,4
42105,Pennsylvania,2020-05-23,4
42105,Pennsylvania,2020-05-24,4
42105,Pennsylvania,2020-05-25,4
42105,Pennsylvania,2020-05-26,4
42105,Pennsylvania,2020-05-27,4
42105,Pennsylvania,2020-05-28,4
42105,Pennsylvania,2020-05-29,4
42105,Pennsylvania,2020-05-30,4
42105,Pennsylvania,2020-05-31,4
42105,Pennsylvania,2020-06-01,4
42105,Pennsylvania,2020-06-02,4
42105,Pennsylvania,2020-06-03,4
42105,Pennsylvania,2020-06-04,6
42105,Pennsylvania,2020-06-05,8
42105,Pennsylvania,2020-06-06,11
42105,Pennsylvania,2020-06-07,11
42105,Pennsylvania,2020-06-08,11
42105,Pennsylvania,2020-06-09,11
42105,Pennsylvania,2020-06-10,12
42105,Pennsylvania,2020-06-11,12
42105,Pennsylvania,2020-06-12,13
42105,Pennsylvania,2020-06-13,13
42105,Pennsylvania,2020-06-14,13
42107,Pennsylvania,2020-01-22,0
42107,Pennsylvania,2020-01-23,0
42107,Pennsylvania,2020-01-24,0
42107,Pennsylvania,2020-01-25,0
42107,Pennsylvania,2020-01-26,0
42107,Pennsylvania,2020-01-27,0
42107,Pennsylvania,2020-01-28,0
42107,Pennsylvania,2020-01-29,0
42107,Pennsylvania,2020-01-30,0
42107,Pennsylvania,2020-01-31,0
42107,Pennsylvania,2020-02-01,0
42107,Pennsylvania,2020-02-02,0
42107,Pennsylvania,2020-02-03,0
42107,Pennsylvania,2020-02-04,0
42107,Pennsylvania,2020-02-05,0
42107,Pennsylvania,2020-02-06,0
42107,Pennsylvania,2020-02-07,0
42107,Pennsylvania,2020-02-08,0
42107,Pennsylvania,2020-02-09,0
42107,Pennsylvania,2020-02-10,0
42107,Pennsylvania,2020-02-11,0
42107,Pennsylvania,2020-02-12,0
42107,Pennsylvania,2020-02-13,0
42107,Pennsylvania,2020-02-14,0
42107,Pennsylvania,2020-02-15,0
42107,Pennsylvania,2020-02-16,0
42107,Pennsylvania,2020-02-17,0
42107,Pennsylvania,2020-02-18,0
42107,Pennsylvania,2020-02-19,0
42107,Pennsylvania,2020-02-20,0
42107,Pennsylvania,2020-02-21,0
42107,Pennsylvania,2020-02-22,0
42107,Pennsylvania,2020-02-23,0
42107,Pennsylvania,2020-02-24,0
42107,Pennsylvania,2020-02-25,0
42107,Pennsylvania,2020-02-26,0
42107,Pennsylvania,2020-02-27,0
42107,Pennsylvania,2020-02-28,0
42107,Pennsylvania,2020-02-29,0
42107,Pennsylvania,2020-03-01,0
42107,Pennsylvania,2020-03-02,0
42107,Pennsylvania,2020-03-03,0
42107,Pennsylvania,2020-03-04,0
42107,Pennsylvania,2020-03-05,0
42107,Pennsylvania,2020-03-06,0
42107,Pennsylvania,2020-03-07,0
42107,Pennsylvania,2020-03-08,0
42107,Pennsylvania,2020-03-09,0
42107,Pennsylvania,2020-03-10,0
42107,Pennsylvania,2020-03-11,0
42107,Pennsylvania,2020-03-12,0
42107,Pennsylvania,2020-03-13,0
42107,Pennsylvania,2020-03-14,0
42107,Pennsylvania,2020-03-15,0
42107,Pennsylvania,2020-03-16,0
42107,Pennsylvania,2020-03-17,0
42107,Pennsylvania,2020-03-18,0
42107,Pennsylvania,2020-03-19,0
42107,Pennsylvania,2020-03-20,0
42107,Pennsylvania,2020-03-21,0
42107,Pennsylvania,2020-03-22,1
42107,Pennsylvania,2020-03-23,3
42107,Pennsylvania,2020-03-24,5
42107,Pennsylvania,2020-03-25,7
42107,Pennsylvania,2020-03-26,9
42107,Pennsylvania,2020-03-27,13
42107,Pennsylvania,2020-03-28,16
42107,Pennsylvania,2020-03-29,21
42107,Pennsylvania,2020-03-30,30
42107,Pennsylvania,2020-03-31,38
42107,Pennsylvania,2020-04-01,47
42107,Pennsylvania,2020-04-02,54
42107,Pennsylvania,2020-04-03,63
42107,Pennsylvania,2020-04-04,77
42107,Pennsylvania,2020-04-05,90
42107,Pennsylvania,2020-04-06,103
42107,Pennsylvania,2020-04-07,119
42107,Pennsylvania,2020-04-08,136
42107,Pennsylvania,2020-04-09,149
42107,Pennsylvania,2020-04-10,164
42107,Pennsylvania,2020-04-11,179
42107,Pennsylvania,2020-04-12,188
42107,Pennsylvania,2020-04-13,192
42107,Pennsylvania,2020-04-14,200
42107,Pennsylvania,2020-04-15,212
42107,Pennsylvania,2020-04-16,236
42107,Pennsylvania,2020-04-17,244
42107,Pennsylvania,2020-04-18,254
42107,Pennsylvania,2020-04-19,261
42107,Pennsylvania,2020-04-20,267
42107,Pennsylvania,2020-04-21,277
42107,Pennsylvania,2020-04-22,283
42107,Pennsylvania,2020-04-23,290
42107,Pennsylvania,2020-04-24,300
42107,Pennsylvania,2020-04-25,311
42107,Pennsylvania,2020-04-26,321
42107,Pennsylvania,2020-04-27,324
42107,Pennsylvania,2020-04-28,330
42107,Pennsylvania,2020-04-29,343
42107,Pennsylvania,2020-04-30,368
42107,Pennsylvania,2020-05-01,375
42107,Pennsylvania,2020-05-02,384
42107,Pennsylvania,2020-05-03,395
42107,Pennsylvania,2020-05-04,398
42107,Pennsylvania,2020-05-05,405
42107,Pennsylvania,2020-05-06,419
42107,Pennsylvania,2020-05-07,422
42107,Pennsylvania,2020-05-08,430
42107,Pennsylvania,2020-05-09,437
42107,Pennsylvania,2020-05-10,451
42107,Pennsylvania,2020-05-11,453
42107,Pennsylvania,2020-05-12,459
42107,Pennsylvania,2020-05-13,478
42107,Pennsylvania,2020-05-14,490
42107,Pennsylvania,2020-05-15,506
42107,Pennsylvania,2020-05-16,512
42107,Pennsylvania,2020-05-17,525
42107,Pennsylvania,2020-05-18,529
42107,Pennsylvania,2020-05-19,534
42107,Pennsylvania,2020-05-20,541
42107,Pennsylvania,2020-05-21,548
42107,Pennsylvania,2020-05-22,560
42107,Pennsylvania,2020-05-23,576
42107,Pennsylvania,2020-05-24,585
42107,Pennsylvania,2020-05-25,592
42107,Pennsylvania,2020-05-26,600
42107,Pennsylvania,2020-05-27,601
42107,Pennsylvania,2020-05-28,606
42107,Pennsylvania,2020-05-29,616
42107,Pennsylvania,2020-05-30,623
42107,Pennsylvania,2020-05-31,631
42107,Pennsylvania,2020-06-01,631
42107,Pennsylvania,2020-06-02,643
42107,Pennsylvania,2020-06-03,646
42107,Pennsylvania,2020-06-04,651
42107,Pennsylvania,2020-06-05,653
42107,Pennsylvania,2020-06-06,656
42107,Pennsylvania,2020-06-07,656
42107,Pennsylvania,2020-06-08,657
42107,Pennsylvania,2020-06-09,659
42107,Pennsylvania,2020-06-10,664
42107,Pennsylvania,2020-06-11,668
42107,Pennsylvania,2020-06-12,677
42107,Pennsylvania,2020-06-13,681
42107,Pennsylvania,2020-06-14,685
42109,Pennsylvania,2020-01-22,0
42109,Pennsylvania,2020-01-23,0
42109,Pennsylvania,2020-01-24,0
42109,Pennsylvania,2020-01-25,0
42109,Pennsylvania,2020-01-26,0
42109,Pennsylvania,2020-01-27,0
42109,Pennsylvania,2020-01-28,0
42109,Pennsylvania,2020-01-29,0
42109,Pennsylvania,2020-01-30,0
42109,Pennsylvania,2020-01-31,0
42109,Pennsylvania,2020-02-01,0
42109,Pennsylvania,2020-02-02,0
42109,Pennsylvania,2020-02-03,0
42109,Pennsylvania,2020-02-04,0
42109,Pennsylvania,2020-02-05,0
42109,Pennsylvania,2020-02-06,0
42109,Pennsylvania,2020-02-07,0
42109,Pennsylvania,2020-02-08,0
42109,Pennsylvania,2020-02-09,0
42109,Pennsylvania,2020-02-10,0
42109,Pennsylvania,2020-02-11,0
42109,Pennsylvania,2020-02-12,0
42109,Pennsylvania,2020-02-13,0
42109,Pennsylvania,2020-02-14,0
42109,Pennsylvania,2020-02-15,0
42109,Pennsylvania,2020-02-16,0
42109,Pennsylvania,2020-02-17,0
42109,Pennsylvania,2020-02-18,0
42109,Pennsylvania,2020-02-19,0
42109,Pennsylvania,2020-02-20,0
42109,Pennsylvania,2020-02-21,0
42109,Pennsylvania,2020-02-22,0
42109,Pennsylvania,2020-02-23,0
42109,Pennsylvania,2020-02-24,0
42109,Pennsylvania,2020-02-25,0
42109,Pennsylvania,2020-02-26,0
42109,Pennsylvania,2020-02-27,0
42109,Pennsylvania,2020-02-28,0
42109,Pennsylvania,2020-02-29,0
42109,Pennsylvania,2020-03-01,0
42109,Pennsylvania,2020-03-02,0
42109,Pennsylvania,2020-03-03,0
42109,Pennsylvania,2020-03-04,0
42109,Pennsylvania,2020-03-05,0
42109,Pennsylvania,2020-03-06,0
42109,Pennsylvania,2020-03-07,0
42109,Pennsylvania,2020-03-08,0
42109,Pennsylvania,2020-03-09,0
42109,Pennsylvania,2020-03-10,0
42109,Pennsylvania,2020-03-11,0
42109,Pennsylvania,2020-03-12,0
42109,Pennsylvania,2020-03-13,0
42109,Pennsylvania,2020-03-14,0
42109,Pennsylvania,2020-03-15,0
42109,Pennsylvania,2020-03-16,0
42109,Pennsylvania,2020-03-17,0
42109,Pennsylvania,2020-03-18,0
42109,Pennsylvania,2020-03-19,0
42109,Pennsylvania,2020-03-20,0
42109,Pennsylvania,2020-03-21,0
42109,Pennsylvania,2020-03-22,0
42109,Pennsylvania,2020-03-23,0
42109,Pennsylvania,2020-03-24,0
42109,Pennsylvania,2020-03-25,0
42109,Pennsylvania,2020-03-26,0
42109,Pennsylvania,2020-03-27,0
42109,Pennsylvania,2020-03-28,1
42109,Pennsylvania,2020-03-29,2
42109,Pennsylvania,2020-03-30,2
42109,Pennsylvania,2020-03-31,2
42109,Pennsylvania,2020-04-01,3
42109,Pennsylvania,2020-04-02,3
42109,Pennsylvania,2020-04-03,4
42109,Pennsylvania,2020-04-04,6
42109,Pennsylvania,2020-04-05,8
42109,Pennsylvania,2020-04-06,8
42109,Pennsylvania,2020-04-07,9
42109,Pennsylvania,2020-04-08,9
42109,Pennsylvania,2020-04-09,9
42109,Pennsylvania,2020-04-10,12
42109,Pennsylvania,2020-04-11,16
42109,Pennsylvania,2020-04-12,20
42109,Pennsylvania,2020-04-13,23
42109,Pennsylvania,2020-04-14,24
42109,Pennsylvania,2020-04-15,24
42109,Pennsylvania,2020-04-16,24
42109,Pennsylvania,2020-04-17,25
42109,Pennsylvania,2020-04-18,27
42109,Pennsylvania,2020-04-19,27
42109,Pennsylvania,2020-04-20,28
42109,Pennsylvania,2020-04-21,30
42109,Pennsylvania,2020-04-22,31
42109,Pennsylvania,2020-04-23,31
42109,Pennsylvania,2020-04-24,31
42109,Pennsylvania,2020-04-25,32
42109,Pennsylvania,2020-04-26,33
42109,Pennsylvania,2020-04-27,33
42109,Pennsylvania,2020-04-28,33
42109,Pennsylvania,2020-04-29,33
42109,Pennsylvania,2020-04-30,33
42109,Pennsylvania,2020-05-01,33
42109,Pennsylvania,2020-05-02,33
42109,Pennsylvania,2020-05-03,33
42109,Pennsylvania,2020-05-04,33
42109,Pennsylvania,2020-05-05,33
42109,Pennsylvania,2020-05-06,33
42109,Pennsylvania,2020-05-07,33
42109,Pennsylvania,2020-05-08,33
42109,Pennsylvania,2020-05-09,33
42109,Pennsylvania,2020-05-10,33
42109,Pennsylvania,2020-05-11,33
42109,Pennsylvania,2020-05-12,33
42109,Pennsylvania,2020-05-13,33
42109,Pennsylvania,2020-05-14,33
42109,Pennsylvania,2020-05-15,33
42109,Pennsylvania,2020-05-16,33
42109,Pennsylvania,2020-05-17,33
42109,Pennsylvania,2020-05-18,33
42109,Pennsylvania,2020-05-19,33
42109,Pennsylvania,2020-05-20,33
42109,Pennsylvania,2020-05-21,33
42109,Pennsylvania,2020-05-22,35
42109,Pennsylvania,2020-05-23,38
42109,Pennsylvania,2020-05-24,38
42109,Pennsylvania,2020-05-25,38
42109,Pennsylvania,2020-05-26,38
42109,Pennsylvania,2020-05-27,39
42109,Pennsylvania,2020-05-28,39
42109,Pennsylvania,2020-05-29,39
42109,Pennsylvania,2020-05-30,42
42109,Pennsylvania,2020-05-31,45
42109,Pennsylvania,2020-06-01,45
42109,Pennsylvania,2020-06-02,45
42109,Pennsylvania,2020-06-03,45
42109,Pennsylvania,2020-06-04,51
42109,Pennsylvania,2020-06-05,53
42109,Pennsylvania,2020-06-06,54
42109,Pennsylvania,2020-06-07,55
42109,Pennsylvania,2020-06-08,55
42109,Pennsylvania,2020-06-09,57
42109,Pennsylvania,2020-06-10,59
42109,Pennsylvania,2020-06-11,59
42109,Pennsylvania,2020-06-12,59
42109,Pennsylvania,2020-06-13,59
42109,Pennsylvania,2020-06-14,59
42111,Pennsylvania,2020-01-22,0
42111,Pennsylvania,2020-01-23,0
42111,Pennsylvania,2020-01-24,0
42111,Pennsylvania,2020-01-25,0
42111,Pennsylvania,2020-01-26,0
42111,Pennsylvania,2020-01-27,0
42111,Pennsylvania,2020-01-28,0
42111,Pennsylvania,2020-01-29,0
42111,Pennsylvania,2020-01-30,0
42111,Pennsylvania,2020-01-31,0
42111,Pennsylvania,2020-02-01,0
42111,Pennsylvania,2020-02-02,0
42111,Pennsylvania,2020-02-03,0
42111,Pennsylvania,2020-02-04,0
42111,Pennsylvania,2020-02-05,0
42111,Pennsylvania,2020-02-06,0
42111,Pennsylvania,2020-02-07,0
42111,Pennsylvania,2020-02-08,0
42111,Pennsylvania,2020-02-09,0
42111,Pennsylvania,2020-02-10,0
42111,Pennsylvania,2020-02-11,0
42111,Pennsylvania,2020-02-12,0
42111,Pennsylvania,2020-02-13,0
42111,Pennsylvania,2020-02-14,0
42111,Pennsylvania,2020-02-15,0
42111,Pennsylvania,2020-02-16,0
42111,Pennsylvania,2020-02-17,0
42111,Pennsylvania,2020-02-18,0
42111,Pennsylvania,2020-02-19,0
42111,Pennsylvania,2020-02-20,0
42111,Pennsylvania,2020-02-21,0
42111,Pennsylvania,2020-02-22,0
42111,Pennsylvania,2020-02-23,0
42111,Pennsylvania,2020-02-24,0
42111,Pennsylvania,2020-02-25,0
42111,Pennsylvania,2020-02-26,0
42111,Pennsylvania,2020-02-27,0
42111,Pennsylvania,2020-02-28,0
42111,Pennsylvania,2020-02-29,0
42111,Pennsylvania,2020-03-01,0
42111,Pennsylvania,2020-03-02,0
42111,Pennsylvania,2020-03-03,0
42111,Pennsylvania,2020-03-04,0
42111,Pennsylvania,2020-03-05,0
42111,Pennsylvania,2020-03-06,0
42111,Pennsylvania,2020-03-07,0
42111,Pennsylvania,2020-03-08,0
42111,Pennsylvania,2020-03-09,0
42111,Pennsylvania,2020-03-10,0
42111,Pennsylvania,2020-03-11,0
42111,Pennsylvania,2020-03-12,0
42111,Pennsylvania,2020-03-13,0
42111,Pennsylvania,2020-03-14,0
42111,Pennsylvania,2020-03-15,0
42111,Pennsylvania,2020-03-16,0
42111,Pennsylvania,2020-03-17,0
42111,Pennsylvania,2020-03-18,0
42111,Pennsylvania,2020-03-19,0
42111,Pennsylvania,2020-03-20,0
42111,Pennsylvania,2020-03-21,0
42111,Pennsylvania,2020-03-22,0
42111,Pennsylvania,2020-03-23,0
42111,Pennsylvania,2020-03-24,1
42111,Pennsylvania,2020-03-25,2
42111,Pennsylvania,2020-03-26,2
42111,Pennsylvania,2020-03-27,2
42111,Pennsylvania,2020-03-28,2
42111,Pennsylvania,2020-03-29,2
42111,Pennsylvania,2020-03-30,2
42111,Pennsylvania,2020-03-31,2
42111,Pennsylvania,2020-04-01,3
42111,Pennsylvania,2020-04-02,3
42111,Pennsylvania,2020-04-03,3
42111,Pennsylvania,2020-04-04,3
42111,Pennsylvania,2020-04-05,4
42111,Pennsylvania,2020-04-06,6
42111,Pennsylvania,2020-04-07,7
42111,Pennsylvania,2020-04-08,7
42111,Pennsylvania,2020-04-09,7
42111,Pennsylvania,2020-04-10,10
42111,Pennsylvania,2020-04-11,10
42111,Pennsylvania,2020-04-12,12
42111,Pennsylvania,2020-04-13,13
42111,Pennsylvania,2020-04-14,13
42111,Pennsylvania,2020-04-15,14
42111,Pennsylvania,2020-04-16,14
42111,Pennsylvania,2020-04-17,15
42111,Pennsylvania,2020-04-18,17
42111,Pennsylvania,2020-04-19,18
42111,Pennsylvania,2020-04-20,19
42111,Pennsylvania,2020-04-21,19
42111,Pennsylvania,2020-04-22,19
42111,Pennsylvania,2020-04-23,20
42111,Pennsylvania,2020-04-24,22
42111,Pennsylvania,2020-04-25,25
42111,Pennsylvania,2020-04-26,25
42111,Pennsylvania,2020-04-27,25
42111,Pennsylvania,2020-04-28,26
42111,Pennsylvania,2020-04-29,26
42111,Pennsylvania,2020-04-30,26
42111,Pennsylvania,2020-05-01,26
42111,Pennsylvania,2020-05-02,29
42111,Pennsylvania,2020-05-03,29
42111,Pennsylvania,2020-05-04,30
42111,Pennsylvania,2020-05-05,30
42111,Pennsylvania,2020-05-06,32
42111,Pennsylvania,2020-05-07,32
42111,Pennsylvania,2020-05-08,32
42111,Pennsylvania,2020-05-09,32
42111,Pennsylvania,2020-05-10,32
42111,Pennsylvania,2020-05-11,32
42111,Pennsylvania,2020-05-12,32
42111,Pennsylvania,2020-05-13,32
42111,Pennsylvania,2020-05-14,32
42111,Pennsylvania,2020-05-15,32
42111,Pennsylvania,2020-05-16,32
42111,Pennsylvania,2020-05-17,33
42111,Pennsylvania,2020-05-18,36
42111,Pennsylvania,2020-05-19,36
42111,Pennsylvania,2020-05-20,37
42111,Pennsylvania,2020-05-21,37
42111,Pennsylvania,2020-05-22,37
42111,Pennsylvania,2020-05-23,37
42111,Pennsylvania,2020-05-24,37
42111,Pennsylvania,2020-05-25,37
42111,Pennsylvania,2020-05-26,37
42111,Pennsylvania,2020-05-27,37
42111,Pennsylvania,2020-05-28,37
42111,Pennsylvania,2020-05-29,37
42111,Pennsylvania,2020-05-30,38
42111,Pennsylvania,2020-05-31,38
42111,Pennsylvania,2020-06-01,38
42111,Pennsylvania,2020-06-02,38
42111,Pennsylvania,2020-06-03,38
42111,Pennsylvania,2020-06-04,38
42111,Pennsylvania,2020-06-05,38
42111,Pennsylvania,2020-06-06,39
42111,Pennsylvania,2020-06-07,39
42111,Pennsylvania,2020-06-08,39
42111,Pennsylvania,2020-06-09,39
42111,Pennsylvania,2020-06-10,39
42111,Pennsylvania,2020-06-11,39
42111,Pennsylvania,2020-06-12,39
42111,Pennsylvania,2020-06-13,40
42111,Pennsylvania,2020-06-14,40
42113,Pennsylvania,2020-01-22,0
42113,Pennsylvania,2020-01-23,0
42113,Pennsylvania,2020-01-24,0
42113,Pennsylvania,2020-01-25,0
42113,Pennsylvania,2020-01-26,0
42113,Pennsylvania,2020-01-27,0
42113,Pennsylvania,2020-01-28,0
42113,Pennsylvania,2020-01-29,0
42113,Pennsylvania,2020-01-30,0
42113,Pennsylvania,2020-01-31,0
42113,Pennsylvania,2020-02-01,0
42113,Pennsylvania,2020-02-02,0
42113,Pennsylvania,2020-02-03,0
42113,Pennsylvania,2020-02-04,0
42113,Pennsylvania,2020-02-05,0
42113,Pennsylvania,2020-02-06,0
42113,Pennsylvania,2020-02-07,0
42113,Pennsylvania,2020-02-08,0
42113,Pennsylvania,2020-02-09,0
42113,Pennsylvania,2020-02-10,0
42113,Pennsylvania,2020-02-11,0
42113,Pennsylvania,2020-02-12,0
42113,Pennsylvania,2020-02-13,0
42113,Pennsylvania,2020-02-14,0
42113,Pennsylvania,2020-02-15,0
42113,Pennsylvania,2020-02-16,0
42113,Pennsylvania,2020-02-17,0
42113,Pennsylvania,2020-02-18,0
42113,Pennsylvania,2020-02-19,0
42113,Pennsylvania,2020-02-20,0
42113,Pennsylvania,2020-02-21,0
42113,Pennsylvania,2020-02-22,0
42113,Pennsylvania,2020-02-23,0
42113,Pennsylvania,2020-02-24,0
42113,Pennsylvania,2020-02-25,0
42113,Pennsylvania,2020-02-26,0
42113,Pennsylvania,2020-02-27,0
42113,Pennsylvania,2020-02-28,0
42113,Pennsylvania,2020-02-29,0
42113,Pennsylvania,2020-03-01,0
42113,Pennsylvania,2020-03-02,0
42113,Pennsylvania,2020-03-03,0
42113,Pennsylvania,2020-03-04,0
42113,Pennsylvania,2020-03-05,0
42113,Pennsylvania,2020-03-06,0
42113,Pennsylvania,2020-03-07,0
42113,Pennsylvania,2020-03-08,0
42113,Pennsylvania,2020-03-09,0
42113,Pennsylvania,2020-03-10,0
42113,Pennsylvania,2020-03-11,0
42113,Pennsylvania,2020-03-12,0
42113,Pennsylvania,2020-03-13,0
42113,Pennsylvania,2020-03-14,0
42113,Pennsylvania,2020-03-15,0
42113,Pennsylvania,2020-03-16,0
42113,Pennsylvania,2020-03-17,0
42113,Pennsylvania,2020-03-18,0
42113,Pennsylvania,2020-03-19,0
42113,Pennsylvania,2020-03-20,0
42113,Pennsylvania,2020-03-21,0
42113,Pennsylvania,2020-03-22,0
42113,Pennsylvania,2020-03-23,0
42113,Pennsylvania,2020-03-24,0
42113,Pennsylvania,2020-03-25,0
42113,Pennsylvania,2020-03-26,0
42113,Pennsylvania,2020-03-27,0
42113,Pennsylvania,2020-03-28,0
42113,Pennsylvania,2020-03-29,0
42113,Pennsylvania,2020-03-30,0
42113,Pennsylvania,2020-03-31,0
42113,Pennsylvania,2020-04-01,0
42113,Pennsylvania,2020-04-02,0
42113,Pennsylvania,2020-04-03,0
42113,Pennsylvania,2020-04-04,1
42113,Pennsylvania,2020-04-05,1
42113,Pennsylvania,2020-04-06,1
42113,Pennsylvania,2020-04-07,1
42113,Pennsylvania,2020-04-08,1
42113,Pennsylvania,2020-04-09,1
42113,Pennsylvania,2020-04-10,1
42113,Pennsylvania,2020-04-11,1
42113,Pennsylvania,2020-04-12,1
42113,Pennsylvania,2020-04-13,1
42113,Pennsylvania,2020-04-14,1
42113,Pennsylvania,2020-04-15,1
42113,Pennsylvania,2020-04-16,1
42113,Pennsylvania,2020-04-17,1
42113,Pennsylvania,2020-04-18,1
42113,Pennsylvania,2020-04-19,1
42113,Pennsylvania,2020-04-20,1
42113,Pennsylvania,2020-04-21,1
42113,Pennsylvania,2020-04-22,1
42113,Pennsylvania,2020-04-23,1
42113,Pennsylvania,2020-04-24,1
42113,Pennsylvania,2020-04-25,1
42113,Pennsylvania,2020-04-26,1
42113,Pennsylvania,2020-04-27,1
42113,Pennsylvania,2020-04-28,1
42113,Pennsylvania,2020-04-29,1
42113,Pennsylvania,2020-04-30,1
42113,Pennsylvania,2020-05-01,1
42113,Pennsylvania,2020-05-02,1
42113,Pennsylvania,2020-05-03,1
42113,Pennsylvania,2020-05-04,1
42113,Pennsylvania,2020-05-05,1
42113,Pennsylvania,2020-05-06,1
42113,Pennsylvania,2020-05-07,1
42113,Pennsylvania,2020-05-08,1
42113,Pennsylvania,2020-05-09,1
42113,Pennsylvania,2020-05-10,1
42113,Pennsylvania,2020-05-11,1
42113,Pennsylvania,2020-05-12,1
42113,Pennsylvania,2020-05-13,1
42113,Pennsylvania,2020-05-14,1
42113,Pennsylvania,2020-05-15,2
42113,Pennsylvania,2020-05-16,2
42113,Pennsylvania,2020-05-17,2
42113,Pennsylvania,2020-05-18,2
42113,Pennsylvania,2020-05-19,2
42113,Pennsylvania,2020-05-20,2
42113,Pennsylvania,2020-05-21,2
42113,Pennsylvania,2020-05-22,2
42113,Pennsylvania,2020-05-23,2
42113,Pennsylvania,2020-05-24,2
42113,Pennsylvania,2020-05-25,2
42113,Pennsylvania,2020-05-26,2
42113,Pennsylvania,2020-05-27,2
42113,Pennsylvania,2020-05-28,2
42113,Pennsylvania,2020-05-29,3
42113,Pennsylvania,2020-05-30,3
42113,Pennsylvania,2020-05-31,3
42113,Pennsylvania,2020-06-01,3
42113,Pennsylvania,2020-06-02,3
42113,Pennsylvania,2020-06-03,3
42113,Pennsylvania,2020-06-04,3
42113,Pennsylvania,2020-06-05,3
42113,Pennsylvania,2020-06-06,3
42113,Pennsylvania,2020-06-07,3
42113,Pennsylvania,2020-06-08,3
42113,Pennsylvania,2020-06-09,3
42113,Pennsylvania,2020-06-10,3
42113,Pennsylvania,2020-06-11,3
42113,Pennsylvania,2020-06-12,3
42113,Pennsylvania,2020-06-13,3
42113,Pennsylvania,2020-06-14,3
